RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,width,height,N,p_env_knowledge_params,Agents Removed,parameter,value
8,8,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
13,13,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
3,3,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,4.0
4,4,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",146,social_radius,4.0
15,15,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,4.0
14,14,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,4.0
1,1,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",146,social_radius,4.0
11,11,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,4.0
12,12,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,4.0
21,21,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,4.0
16,16,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
18,18,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
17,17,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
20,20,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
23,23,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,4.0
24,24,173,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
22,22,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,4.0
27,27,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
28,28,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,4.0
19,19,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
25,25,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
29,29,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
26,26,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,4.0
0,0,34,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
1,1,40,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
2,2,43,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
3,3,700,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
4,4,38,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,5.0
9,9,39,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
6,6,38,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
5,5,35,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
8,8,36,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
7,7,700,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
11,11,39,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
10,10,39,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
12,12,42,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
15,15,31,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
13,13,42,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
14,14,700,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
18,18,37,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
17,17,37,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
16,16,41,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,5.0
19,19,37,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
20,20,36,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
21,21,700,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
23,23,37,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
24,24,37,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
25,25,36,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
22,22,42,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
26,26,41,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
27,27,42,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,5.0
28,28,40,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
29,29,37,5,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,5.0
1,1,41,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,6.0
4,4,38,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,6.0
3,3,37,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
0,0,700,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
2,2,700,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
5,5,35,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,6.0
6,6,35,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,6.0
7,7,34,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
8,8,37,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
9,9,35,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
11,11,35,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
12,12,31,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
13,13,37,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
14,14,39,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,6.0
10,10,700,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
15,15,37,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,6.0
16,16,40,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
20,20,37,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,6.0
17,17,41,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
19,19,700,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
21,21,333,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
22,22,32,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
18,18,700,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
23,23,37,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
25,25,36,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
24,24,38,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
27,27,34,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
26,26,700,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
29,29,34,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,6.0
28,28,700,6,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,6.0
1,1,37,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
0,0,35,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,7.0
2,2,37,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
5,5,32,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
4,4,37,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
6,6,33,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
3,3,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,7.0
11,11,35,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
8,8,37,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
7,7,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
10,10,38,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
9,9,39,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,7.0
15,15,40,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
13,13,34,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
12,12,38,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,7.0
14,14,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
17,17,38,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,7.0
16,16,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
19,19,36,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,7.0
20,20,37,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",150,social_radius,7.0
21,21,33,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
18,18,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
23,23,32,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
25,25,36,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
22,22,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
24,24,37,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
26,26,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
29,29,36,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
27,27,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,7.0
28,28,700,7,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",149,social_radius,7.0
2,2,39,8,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,8.0
1,1,35,8,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,8.0
0,0,34,8,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,8.0
5,5,34,8,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,8.0
4,4,40,8,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.3,25,25,156,"[0, 1, -1, 1]",151,social_radius,8.0
